datetime,symbol,open,high,low,close,volume
2018-04-12 06:00:00,CME:BTC1!,6920.0,8105.0,6660.0,7680.0,4825.0
2018-04-13 06:00:00,CME:BTC1!,7790.0,8235.0,7760.0,8105.0,3045.0
2018-04-16 06:00:00,CME:BTC1!,8005.0,8445.0,7880.0,7980.0,3858.0
2018-04-17 06:00:00,CME:BTC1!,8015.0,8180.0,7805.0,7885.0,2676.0
2018-04-18 06:00:00,CME:BTC1!,7870.0,8240.0,7860.0,8125.0,2826.0
2018-04-19 06:00:00,CME:BTC1!,8190.0,8315.0,8100.0,8260.0,2718.0
2018-04-20 06:00:00,CME:BTC1!,8300.0,8585.0,8235.0,8540.0,2318.0
2018-04-23 06:00:00,CME:BTC1!,8910.0,9015.0,8775.0,8845.0,2952.0
2018-04-24 06:00:00,CME:BTC1!,8965.0,9465.0,8920.0,9455.0,4681.0
2018-04-25 06:00:00,CME:BTC1!,9575.0,9750.0,8780.0,9000.0,795.0
2018-04-26 06:00:00,CME:BTC1!,9190.0,9265.0,8670.0,8895.0,526.0
2018-04-27 06:00:00,CME:BTC1!,9135.0,9420.0,8940.0,9080.0,2190.0
2018-04-30 06:00:00,CME:BTC1!,9375.0,9495.0,9140.0,9365.0,2999.0
2018-05-01 06:00:00,CME:BTC1!,9285.0,9315.0,8815.0,8985.0,3143.0
2018-05-02 06:00:00,CME:BTC1!,9070.0,9210.0,8985.0,9150.0,2093.0
2018-05-03 06:00:00,CME:BTC1!,9245.0,9805.0,9180.0,9675.0,4177.0
2018-05-04 06:00:00,CME:BTC1!,9710.0,9840.0,9540.0,9670.0,3762.0
2018-05-07 06:00:00,CME:BTC1!,9605.0,9705.0,9160.0,9435.0,4705.0
2018-05-08 06:00:00,CME:BTC1!,9410.0,9490.0,9010.0,9235.0,4435.0
2018-05-09 06:00:00,CME:BTC1!,9185.0,9375.0,8955.0,9280.0,3015.0
2018-05-10 06:00:00,CME:BTC1!,9255.0,9415.0,9040.0,9090.0,3063.0
2018-05-11 06:00:00,CME:BTC1!,9110.0,9125.0,8380.0,8625.0,4980.0
2018-05-14 06:00:00,CME:BTC1!,8660.0,8900.0,8285.0,8755.0,5754.0
2018-05-15 06:00:00,CME:BTC1!,8735.0,8850.0,8435.0,8555.0,4222.0
2018-05-16 06:00:00,CME:BTC1!,8475.0,8545.0,8115.0,8250.0,4978.0
2018-05-17 06:00:00,CME:BTC1!,8290.0,8460.0,8115.0,8180.0,2872.0
2018-05-18 06:00:00,CME:BTC1!,8225.0,8275.0,7915.0,8230.0,3390.0
2018-05-21 06:00:00,CME:BTC1!,8525.0,8680.0,8320.0,8375.0,2701.0
2018-05-22 06:00:00,CME:BTC1!,8345.0,8420.0,8070.0,8180.0,2341.0
2018-05-23 06:00:00,CME:BTC1!,8075.0,8075.0,7445.0,7600.0,672.0
2018-05-24 06:00:00,CME:BTC1!,7500.0,7730.0,7275.0,7600.0,713.0
2018-05-25 06:00:00,CME:BTC1!,7525.0,7675.0,7330.0,7440.0,2069.0
2018-05-28 06:00:00,CME:BTC1!,7190.0,7580.0,7050.0,7495.0,5052.0
2018-05-30 06:00:00,CME:BTC1!,7505.0,7620.0,7270.0,7320.0,2471.0
2018-05-31 06:00:00,CME:BTC1!,7335.0,7660.0,7335.0,7545.0,2102.0
2018-06-01 06:00:00,CME:BTC1!,7550.0,7620.0,7300.0,7440.0,2197.0
2018-06-04 06:00:00,CME:BTC1!,7715.0,7900.0,7460.0,7500.0,1625.0
2018-06-05 06:00:00,CME:BTC1!,7515.0,7670.0,7360.0,7625.0,2069.0
2018-06-06 06:00:00,CME:BTC1!,7605.0,7695.0,7485.0,7540.0,1450.0
2018-06-07 06:00:00,CME:BTC1!,7695.0,7780.0,7640.0,7705.0,1437.0
2018-06-08 06:00:00,CME:BTC1!,7670.0,7705.0,7540.0,7655.0,1301.0
2018-06-11 06:00:00,CME:BTC1!,7120.0,7120.0,6610.0,6750.0,3861.0
2018-06-12 06:00:00,CME:BTC1!,6770.0,6890.0,6425.0,6500.0,3875.0
2018-06-13 06:00:00,CME:BTC1!,6470.0,6620.0,6100.0,6270.0,5146.0
2018-06-14 06:00:00,CME:BTC1!,6275.0,6705.0,6250.0,6635.0,4461.0
2018-06-15 06:00:00,CME:BTC1!,6670.0,6670.0,6440.0,6530.0,2485.0
2018-06-18 06:00:00,CME:BTC1!,6495.0,6785.0,6340.0,6695.0,2794.0
2018-06-19 06:00:00,CME:BTC1!,6710.0,6840.0,6650.0,6735.0,1563.0
2018-06-20 06:00:00,CME:BTC1!,6705.0,6815.0,6545.0,6745.0,2108.0
2018-06-21 06:00:00,CME:BTC1!,6705.0,6780.0,6670.0,6710.0,1135.0
2018-06-22 06:00:00,CME:BTC1!,6705.0,6735.0,5960.0,6165.0,3832.0
2018-06-25 06:00:00,CME:BTC1!,6150.0,6345.0,6065.0,6245.0,4762.0
2018-06-26 06:00:00,CME:BTC1!,6255.0,6275.0,6120.0,6160.0,3173.0
2018-06-27 06:00:00,CME:BTC1!,6190.0,6190.0,5975.0,6135.0,875.0
2018-06-28 06:00:00,CME:BTC1!,6095.0,6135.0,5985.0,6065.0,521.0
2018-06-29 06:00:00,CME:BTC1!,5895.0,5930.0,5755.0,5865.0,2512.0
2018-07-02 06:00:00,CME:BTC1!,6275.0,6680.0,6260.0,6625.0,3977.0
2018-07-03 06:00:00,CME:BTC1!,6645.0,6660.0,6530.0,6580.0,0.0
2018-07-04 06:00:00,CME:BTC1!,6690.0,6700.0,6430.0,6505.0,6739.0
2018-07-06 06:00:00,CME:BTC1!,6490.0,6640.0,6430.0,6565.0,2038.0
2018-07-09 06:00:00,CME:BTC1!,6745.0,6760.0,6645.0,6695.0,1765.0
2018-07-10 06:00:00,CME:BTC1!,6695.0,6785.0,6295.0,6355.0,3084.0
2018-07-11 06:00:00,CME:BTC1!,6355.0,6380.0,6245.0,6330.0,2719.0
2018-07-12 06:00:00,CME:BTC1!,6355.0,6365.0,6110.0,6160.0,3076.0
2018-07-13 06:00:00,CME:BTC1!,6160.0,6340.0,6060.0,6165.0,3558.0
2018-07-16 06:00:00,CME:BTC1!,6370.0,6710.0,6320.0,6675.0,3171.0
2018-07-17 06:00:00,CME:BTC1!,6665.0,7470.0,6655.0,7305.0,5582.0
2018-07-18 06:00:00,CME:BTC1!,7385.0,7595.0,7240.0,7395.0,6956.0
2018-07-19 06:00:00,CME:BTC1!,7325.0,7510.0,7275.0,7450.0,4580.0
2018-07-20 06:00:00,CME:BTC1!,7435.0,7700.0,7270.0,7340.0,6978.0
2018-07-23 06:00:00,CME:BTC1!,7380.0,7820.0,7335.0,7735.0,8545.0
2018-07-24 06:00:00,CME:BTC1!,7740.0,8365.0,7680.0,8260.0,11464.0
2018-07-25 06:00:00,CME:BTC1!,8290.0,8490.0,8020.0,8135.0,1073.0
2018-07-26 06:00:00,CME:BTC1!,8250.0,8300.0,8110.0,8255.0,918.0
2018-07-27 06:00:00,CME:BTC1!,7980.0,8260.0,7775.0,8200.0,9284.0
2018-07-30 06:00:00,CME:BTC1!,8140.0,8265.0,7845.0,8100.0,8136.0
2018-07-31 06:00:00,CME:BTC1!,8120.0,8200.0,7640.0,7730.0,9415.0
2018-08-01 06:00:00,CME:BTC1!,7695.0,7760.0,7440.0,7545.0,9125.0
2018-08-02 06:00:00,CME:BTC1!,7460.0,7700.0,7430.0,7525.0,5552.0
2018-08-03 06:00:00,CME:BTC1!,7525.0,7560.0,7270.0,7370.0,5700.0
2018-08-06 06:00:00,CME:BTC1!,7080.0,7140.0,6870.0,6920.0,5117.0
2018-08-07 06:00:00,CME:BTC1!,6845.0,7155.0,6825.0,6990.0,5037.0
2018-08-08 06:00:00,CME:BTC1!,6765.0,6785.0,6105.0,6330.0,8099.0
2018-08-09 06:00:00,CME:BTC1!,6300.0,6545.0,6170.0,6460.0,6827.0
2018-08-10 06:00:00,CME:BTC1!,6555.0,6605.0,6105.0,6390.0,6444.0
2018-08-13 06:00:00,CME:BTC1!,6405.0,6555.0,6135.0,6230.0,7804.0
2018-08-14 06:00:00,CME:BTC1!,6240.0,6280.0,5850.0,6075.0,6904.0
2018-08-15 06:00:00,CME:BTC1!,6105.0,6600.0,6075.0,6375.0,6993.0
2018-08-16 06:00:00,CME:BTC1!,6400.0,6475.0,6185.0,6405.0,4378.0
2018-08-17 06:00:00,CME:BTC1!,6265.0,6545.0,6245.0,6480.0,4288.0
2018-08-20 06:00:00,CME:BTC1!,6490.0,6515.0,6360.0,6430.0,2381.0
2018-08-21 06:00:00,CME:BTC1!,6395.0,6470.0,6205.0,6425.0,3319.0
2018-08-22 06:00:00,CME:BTC1!,6440.0,6870.0,6250.0,6405.0,5379.0
2018-08-23 06:00:00,CME:BTC1!,6350.0,6465.0,6225.0,6405.0,3554.0
2018-08-24 06:00:00,CME:BTC1!,6460.0,6640.0,6450.0,6615.0,2656.0
2018-08-27 06:00:00,CME:BTC1!,6655.0,6760.0,6650.0,6730.0,2398.0
2018-08-28 06:00:00,CME:BTC1!,6720.0,7125.0,6715.0,7090.0,5220.0
2018-08-29 06:00:00,CME:BTC1!,7060.0,7100.0,6890.0,6995.0,853.0
2018-08-30 06:00:00,CME:BTC1!,7040.0,7045.0,6785.0,6805.0,752.0
2018-08-31 06:00:00,CME:BTC1!,6950.0,7090.0,6865.0,7045.0,0.0
2018-09-03 06:00:00,CME:BTC1!,7305.0,7410.0,7220.0,7350.0,5305.0
2018-09-05 06:00:00,CME:BTC1!,7355.0,7395.0,6840.0,6900.0,4585.0
2018-09-06 06:00:00,CME:BTC1!,6925.0,6925.0,6215.0,6430.0,5796.0
2018-09-07 06:00:00,CME:BTC1!,6410.0,6505.0,6280.0,6390.0,2475.0
2018-09-10 06:00:00,CME:BTC1!,6340.0,6350.0,6175.0,6265.0,1936.0
2018-09-11 06:00:00,CME:BTC1!,6260.0,6385.0,6120.0,6230.0,1857.0
2018-09-12 06:00:00,CME:BTC1!,6270.0,6335.0,6175.0,6290.0,1581.0
2018-09-13 06:00:00,CME:BTC1!,6295.0,6525.0,6295.0,6435.0,2350.0
2018-09-14 06:00:00,CME:BTC1!,6450.0,6575.0,6330.0,6525.0,2085.0
2018-09-17 06:00:00,CME:BTC1!,6470.0,6525.0,6165.0,6230.0,2337.0
2018-09-18 06:00:00,CME:BTC1!,6210.0,6370.0,6180.0,6275.0,1108.0
2018-09-19 06:00:00,CME:BTC1!,6305.0,6535.0,6035.0,6375.0,3037.0
2018-09-20 06:00:00,CME:BTC1!,6365.0,6435.0,6310.0,6400.0,1373.0
2018-09-21 06:00:00,CME:BTC1!,6470.0,6775.0,6455.0,6740.0,3627.0
2018-09-24 06:00:00,CME:BTC1!,6665.0,6720.0,6555.0,6610.0,2081.0
2018-09-25 06:00:00,CME:BTC1!,6605.0,6605.0,6315.0,6355.0,3388.0
2018-09-26 06:00:00,CME:BTC1!,6375.0,6525.0,6365.0,6475.0,640.0
2018-09-27 06:00:00,CME:BTC1!,6435.0,6735.0,6420.0,6645.0,648.0
2018-09-28 06:00:00,CME:BTC1!,6700.0,6805.0,6520.0,6670.0,4965.0
2018-10-01 06:00:00,CME:BTC1!,6560.0,6625.0,6455.0,6540.0,1477.0
2018-10-02 06:00:00,CME:BTC1!,6550.0,6585.0,6435.0,6510.0,1131.0
2018-10-03 06:00:00,CME:BTC1!,6510.0,6520.0,6345.0,6425.0,1356.0
2018-10-04 06:00:00,CME:BTC1!,6415.0,6610.0,6405.0,6555.0,1697.0
2018-10-05 06:00:00,CME:BTC1!,6530.0,6580.0,6500.0,6530.0,928.0
2018-10-08 06:00:00,CME:BTC1!,6530.0,6675.0,6515.0,6630.0,1783.0
2018-10-09 06:00:00,CME:BTC1!,6620.0,6620.0,6535.0,6580.0,1004.0
2018-10-10 06:00:00,CME:BTC1!,6580.0,6590.0,6450.0,6540.0,1700.0
2018-10-11 06:00:00,CME:BTC1!,6515.0,6535.0,6030.0,6180.0,4268.0
2018-10-12 06:00:00,CME:BTC1!,6180.0,6225.0,6095.0,6185.0,1908.0
2018-10-15 06:00:00,CME:BTC1!,6165.0,6770.0,6110.0,6390.0,6704.0
2018-10-16 06:00:00,CME:BTC1!,6390.0,6495.0,6380.0,6420.0,1604.0
2018-10-17 06:00:00,CME:BTC1!,6445.0,6480.0,6400.0,6420.0,1189.0
2018-10-18 06:00:00,CME:BTC1!,6430.0,6480.0,6330.0,6390.0,2759.0
2018-10-19 06:00:00,CME:BTC1!,6375.0,6405.0,6340.0,6380.0,1108.0
2018-10-22 06:00:00,CME:BTC1!,6415.0,6445.0,6360.0,6395.0,1752.0
2018-10-23 06:00:00,CME:BTC1!,6400.0,6425.0,6350.0,6395.0,1492.0
2018-10-24 06:00:00,CME:BTC1!,6375.0,6465.0,6365.0,6415.0,814.0
2018-10-25 06:00:00,CME:BTC1!,6410.0,6410.0,6320.0,6405.0,1331.0
2018-10-26 06:00:00,CME:BTC1!,6395.0,6460.0,6370.0,6390.0,2434.0
2018-10-29 06:00:00,CME:BTC1!,6390.0,6440.0,6185.0,6240.0,3904.0
2018-10-30 06:00:00,CME:BTC1!,6245.0,6290.0,6230.0,6245.0,1992.0
2018-10-31 06:00:00,CME:BTC1!,6255.0,6340.0,6170.0,6295.0,3161.0
2018-11-01 06:00:00,CME:BTC1!,6295.0,6335.0,6290.0,6315.0,1174.0
2018-11-02 06:00:00,CME:BTC1!,6335.0,6375.0,6320.0,6345.0,1647.0
2018-11-05 07:00:00,CME:BTC1!,6400.0,6450.0,6365.0,6390.0,2336.0
2018-11-06 07:00:00,CME:BTC1!,6395.0,6475.0,6385.0,6415.0,3048.0
2018-11-07 07:00:00,CME:BTC1!,6430.0,6545.0,6430.0,6510.0,4263.0
2018-11-08 07:00:00,CME:BTC1!,6510.0,6525.0,6370.0,6410.0,4418.0
2018-11-09 07:00:00,CME:BTC1!,6400.0,6415.0,6240.0,6335.0,2878.0
2018-11-12 07:00:00,CME:BTC1!,6290.0,6395.0,6290.0,6325.0,1997.0
2018-11-13 07:00:00,CME:BTC1!,6315.0,6325.0,6225.0,6285.0,2534.0
2018-11-14 07:00:00,CME:BTC1!,6290.0,6290.0,5230.0,5365.0,8940.0
2018-11-15 07:00:00,CME:BTC1!,5510.0,5590.0,5155.0,5425.0,8633.0
2018-11-16 07:00:00,CME:BTC1!,5435.0,5550.0,5385.0,5450.0,3416.0
2018-11-19 07:00:00,CME:BTC1!,5500.0,5515.0,4560.0,4835.0,11321.0
2018-11-20 07:00:00,CME:BTC1!,4740.0,4870.0,4015.0,4240.0,12827.0
2018-11-21 07:00:00,CME:BTC1!,4230.0,4620.0,4165.0,4390.0,6540.0
2018-11-22 07:00:00,CME:BTC1!,4370.0,4375.0,4085.0,4190.0,5146.0
2018-11-26 07:00:00,CME:BTC1!,3965.0,4055.0,3515.0,3605.0,8901.0
2018-11-27 07:00:00,CME:BTC1!,3635.0,3790.0,3550.0,3720.0,6129.0
2018-11-28 07:00:00,CME:BTC1!,3775.0,4345.0,3770.0,4285.0,1334.0
2018-11-29 07:00:00,CME:BTC1!,4165.0,4365.0,4060.0,4175.0,1123.0
2018-11-30 07:00:00,CME:BTC1!,4205.0,4265.0,3835.0,3930.0,5068.0
2018-12-03 07:00:00,CME:BTC1!,4090.0,4130.0,3690.0,3800.0,3383.0
2018-12-04 07:00:00,CME:BTC1!,3905.0,4015.0,3690.0,3840.0,3059.0
2018-12-05 07:00:00,CME:BTC1!,3950.0,3950.0,3590.0,3705.0,2734.0
2018-12-06 07:00:00,CME:BTC1!,3670.0,3960.0,3360.0,3600.0,5768.0
2018-12-07 07:00:00,CME:BTC1!,3575.0,3595.0,3135.0,3300.0,6081.0
2018-12-10 07:00:00,CME:BTC1!,3495.0,3580.0,3330.0,3375.0,1918.0
2018-12-11 07:00:00,CME:BTC1!,3380.0,3405.0,3265.0,3320.0,1989.0
2018-12-12 07:00:00,CME:BTC1!,3345.0,3470.0,3305.0,3420.0,2665.0
2018-12-13 07:00:00,CME:BTC1!,3395.0,3420.0,3190.0,3215.0,3796.0
2018-12-14 07:00:00,CME:BTC1!,3235.0,3265.0,3120.0,3145.0,3046.0
2018-12-17 07:00:00,CME:BTC1!,3180.0,3570.0,3165.0,3530.0,4114.0
2018-12-18 07:00:00,CME:BTC1!,3475.0,3560.0,3425.0,3495.0,3415.0
2018-12-19 07:00:00,CME:BTC1!,3550.0,3890.0,3550.0,3695.0,4997.0
2018-12-20 07:00:00,CME:BTC1!,3675.0,4150.0,3635.0,3875.0,4834.0
2018-12-21 07:00:00,CME:BTC1!,4040.0,4135.0,3605.0,3775.0,5616.0
2018-12-24 07:00:00,CME:BTC1!,3950.0,4265.0,3925.0,4070.0,2415.0
2018-12-26 07:00:00,CME:BTC1!,3735.0,3835.0,3680.0,3755.0,817.0
2018-12-27 07:00:00,CME:BTC1!,3795.0,3820.0,3525.0,3545.0,1186.0
2018-12-28 07:00:00,CME:BTC1!,3550.0,3985.0,3535.0,3870.0,4180.0
2018-12-31 07:00:00,CME:BTC1!,3800.0,3810.0,3600.0,3650.0,1961.0
2019-01-02 07:00:00,CME:BTC1!,3720.0,3855.0,3685.0,3830.0,3227.0
2019-01-03 07:00:00,CME:BTC1!,3850.0,3870.0,3710.0,3760.0,3620.0
2019-01-04 07:00:00,CME:BTC1!,3755.0,3875.0,3690.0,3745.0,3919.0
2019-01-07 07:00:00,CME:BTC1!,3990.0,4070.0,3945.0,3985.0,2757.0
2019-01-08 07:00:00,CME:BTC1!,3980.0,4095.0,3925.0,3985.0,4171.0
2019-01-09 07:00:00,CME:BTC1!,3990.0,4030.0,3950.0,3990.0,3683.0
2019-01-10 07:00:00,CME:BTC1!,3995.0,4020.0,3525.0,3605.0,5744.0
2019-01-11 07:00:00,CME:BTC1!,3600.0,3685.0,3560.0,3635.0,4216.0
2019-01-14 07:00:00,CME:BTC1!,3490.0,3700.0,3400.0,3650.0,4387.0
2019-01-15 07:00:00,CME:BTC1!,3650.0,3665.0,3490.0,3535.0,3786.0
2019-01-16 07:00:00,CME:BTC1!,3550.0,3645.0,3545.0,3560.0,4110.0
2019-01-17 07:00:00,CME:BTC1!,3570.0,3645.0,3515.0,3605.0,3564.0
2019-01-18 07:00:00,CME:BTC1!,3615.0,3630.0,3540.0,3585.0,2669.0
2019-01-21 07:00:00,CME:BTC1!,3525.0,3620.0,3390.0,3580.0,6725.0
2019-01-23 07:00:00,CME:BTC1!,3550.0,3570.0,3410.0,3505.0,2003.0
2019-01-24 07:00:00,CME:BTC1!,3505.0,3545.0,3500.0,3520.0,884.0
2019-01-25 07:00:00,CME:BTC1!,3525.0,3535.0,3465.0,3505.0,3678.0
2019-01-28 07:00:00,CME:BTC1!,3485.0,3515.0,3325.0,3380.0,4345.0
2019-01-29 07:00:00,CME:BTC1!,3385.0,3395.0,3300.0,3370.0,2453.0
2019-01-30 07:00:00,CME:BTC1!,3360.0,3435.0,3345.0,3410.0,3311.0
2019-01-31 07:00:00,CME:BTC1!,3420.0,3455.0,3365.0,3395.0,4066.0
2019-02-01 07:00:00,CME:BTC1!,3385.0,3440.0,3345.0,3425.0,4692.0
2019-02-04 07:00:00,CME:BTC1!,3380.0,3415.0,3375.0,3395.0,2947.0
2019-02-05 07:00:00,CME:BTC1!,3390.0,3415.0,3380.0,3400.0,1566.0
2019-02-06 07:00:00,CME:BTC1!,3405.0,3420.0,3310.0,3340.0,3783.0
2019-02-07 07:00:00,CME:BTC1!,3345.0,3370.0,3335.0,3340.0,1731.0
2019-02-08 07:00:00,CME:BTC1!,3350.0,3730.0,3325.0,3615.0,9872.0
2019-02-11 07:00:00,CME:BTC1!,3610.0,3650.0,3580.0,3605.0,5075.0
2019-02-12 07:00:00,CME:BTC1!,3595.0,3625.0,3550.0,3605.0,3944.0
2019-02-13 07:00:00,CME:BTC1!,3575.0,3630.0,3555.0,3570.0,2811.0
2019-02-14 07:00:00,CME:BTC1!,3575.0,3595.0,3530.0,3565.0,2122.0
2019-02-15 07:00:00,CME:BTC1!,3565.0,3620.0,3545.0,3565.0,2597.0
2019-02-18 07:00:00,CME:BTC1!,3600.0,3970.0,3595.0,3935.0,15944.0
2019-02-20 07:00:00,CME:BTC1!,3915.0,3970.0,3880.0,3940.0,1084.0
2019-02-21 07:00:00,CME:BTC1!,3935.0,3985.0,3860.0,3900.0,1246.0
2019-02-22 07:00:00,CME:BTC1!,3895.0,3970.0,3885.0,3930.0,4000.0
2019-02-25 07:00:00,CME:BTC1!,3770.0,3845.0,3705.0,3820.0,5866.0
2019-02-26 07:00:00,CME:BTC1!,3805.0,3820.0,3745.0,3775.0,3067.0
2019-02-27 07:00:00,CME:BTC1!,3780.0,3815.0,3620.0,3710.0,4843.0
2019-02-28 07:00:00,CME:BTC1!,3765.0,3875.0,3745.0,3790.0,6752.0
2019-03-01 07:00:00,CME:BTC1!,3785.0,3830.0,3780.0,3820.0,1825.0
2019-03-04 07:00:00,CME:BTC1!,3780.0,3795.0,3660.0,3690.0,4577.0
2019-03-05 07:00:00,CME:BTC1!,3675.0,3865.0,3655.0,3835.0,4969.0
2019-03-06 07:00:00,CME:BTC1!,3835.0,3900.0,3810.0,3840.0,4104.0
2019-03-07 07:00:00,CME:BTC1!,3855.0,3890.0,3830.0,3870.0,4092.0
2019-03-08 07:00:00,CME:BTC1!,3905.0,3920.0,3845.0,3890.0,3781.0
2019-03-11 06:00:00,CME:BTC1!,3885.0,3915.0,3810.0,3835.0,3539.0
2019-03-12 06:00:00,CME:BTC1!,3845.0,3880.0,3790.0,3845.0,2961.0
2019-03-13 06:00:00,CME:BTC1!,3855.0,3870.0,3820.0,3845.0,2105.0
2019-03-14 06:00:00,CME:BTC1!,3840.0,3905.0,3775.0,3845.0,4463.0
2019-03-15 06:00:00,CME:BTC1!,3850.0,3910.0,3845.0,3900.0,2938.0
2019-03-18 06:00:00,CME:BTC1!,3965.0,4025.0,3935.0,3960.0,2756.0
2019-03-19 06:00:00,CME:BTC1!,3970.0,4015.0,3950.0,3995.0,2332.0
2019-03-20 06:00:00,CME:BTC1!,3990.0,4020.0,3965.0,4010.0,2560.0
2019-03-21 06:00:00,CME:BTC1!,4015.0,4060.0,3900.0,3965.0,3769.0
2019-03-22 06:00:00,CME:BTC1!,3970.0,3995.0,3955.0,3980.0,1704.0
2019-03-25 06:00:00,CME:BTC1!,3965.0,3970.0,3845.0,3895.0,2410.0
2019-03-26 06:00:00,CME:BTC1!,3885.0,3915.0,3880.0,3905.0,1996.0
2019-03-27 06:00:00,CME:BTC1!,3900.0,4030.0,3900.0,4005.0,1268.0
2019-03-28 06:00:00,CME:BTC1!,4005.0,4030.0,3990.0,4005.0,832.0
2019-03-29 06:00:00,CME:BTC1!,4005.0,4105.0,4000.0,4075.0,4797.0
2019-04-01 06:00:00,CME:BTC1!,4090.0,4145.0,4040.0,4125.0,1897.0
2019-04-02 06:00:00,CME:BTC1!,4135.0,5095.0,4130.0,4775.0,10442.0
2019-04-03 06:00:00,CME:BTC1!,4810.0,5325.0,4810.0,5150.0,16115.0
2019-04-04 06:00:00,CME:BTC1!,5210.0,5275.0,4780.0,4840.0,21775.0
2019-04-05 06:00:00,CME:BTC1!,4935.0,5070.0,4890.0,5020.0,9560.0
2019-04-08 06:00:00,CME:BTC1!,5165.0,5370.0,5130.0,5210.0,16170.0
2019-04-09 06:00:00,CME:BTC1!,5290.0,5320.0,5150.0,5220.0,8967.0
2019-04-10 06:00:00,CME:BTC1!,5220.0,5480.0,5160.0,5415.0,7838.0
2019-04-11 06:00:00,CME:BTC1!,5300.0,5355.0,4965.0,5075.0,11268.0
2019-04-12 06:00:00,CME:BTC1!,5030.0,5125.0,4900.0,5065.0,7931.0
2019-04-15 06:00:00,CME:BTC1!,5110.0,5200.0,4945.0,5010.0,10075.0
2019-04-16 06:00:00,CME:BTC1!,5030.0,5235.0,5025.0,5200.0,6800.0
2019-04-17 06:00:00,CME:BTC1!,5215.0,5285.0,5185.0,5235.0,6698.0
2019-04-18 06:00:00,CME:BTC1!,5230.0,5325.0,5205.0,5295.0,6451.0
2019-04-22 06:00:00,CME:BTC1!,5275.0,5450.0,5255.0,5395.0,9800.0
2019-04-23 06:00:00,CME:BTC1!,5400.0,5665.0,5375.0,5590.0,10603.0
2019-04-24 06:00:00,CME:BTC1!,5585.0,5620.0,5380.0,5435.0,1508.0
2019-04-25 06:00:00,CME:BTC1!,5440.0,5520.0,5380.0,5490.0,1238.0
2019-04-26 06:00:00,CME:BTC1!,5400.0,5400.0,4930.0,5080.0,8655.0
2019-04-29 06:00:00,CME:BTC1!,5095.0,5185.0,5070.0,5140.0,3421.0
2019-04-30 06:00:00,CME:BTC1!,5140.0,5285.0,5090.0,5230.0,4094.0
2019-05-01 06:00:00,CME:BTC1!,5250.0,5350.0,5250.0,5300.0,3557.0
2019-05-02 06:00:00,CME:BTC1!,5285.0,5415.0,5280.0,5390.0,4551.0
2019-05-03 06:00:00,CME:BTC1!,5390.0,5800.0,5355.0,5670.0,13229.0
2019-05-06 06:00:00,CME:BTC1!,5735.0,5795.0,5565.0,5745.0,7075.0
2019-05-07 06:00:00,CME:BTC1!,5700.0,5985.0,5685.0,5845.0,10086.0
2019-05-08 06:00:00,CME:BTC1!,5885.0,5915.0,5640.0,5900.0,7023.0
2019-05-09 06:00:00,CME:BTC1!,5905.0,6120.0,5850.0,6065.0,6973.0
2019-05-10 06:00:00,CME:BTC1!,6125.0,6430.0,6110.0,6365.0,9795.0
2019-05-13 06:00:00,CME:BTC1!,7150.0,8030.0,6870.0,7950.0,31433.0
2019-05-14 06:00:00,CME:BTC1!,8145.0,8385.0,7630.0,7780.0,26372.0
2019-05-15 06:00:00,CME:BTC1!,7815.0,8300.0,7815.0,8225.0,13408.0
2019-05-16 06:00:00,CME:BTC1!,8185.0,8445.0,7725.0,7875.0,19966.0
2019-05-17 06:00:00,CME:BTC1!,7940.0,7990.0,6320.0,7180.0,15465.0
2019-05-20 06:00:00,CME:BTC1!,8075.0,8380.0,7620.0,7850.0,15195.0
2019-05-21 06:00:00,CME:BTC1!,8065.0,8140.0,7840.0,8050.0,7778.0
2019-05-22 06:00:00,CME:BTC1!,8030.0,8075.0,7710.0,7950.0,10834.0
2019-05-23 06:00:00,CME:BTC1!,7685.0,7895.0,7485.0,7810.0,10992.0
2019-05-24 06:00:00,CME:BTC1!,7845.0,8230.0,7815.0,8085.0,12003.0
2019-05-27 06:00:00,CME:BTC1!,8660.0,9035.0,8550.0,8705.0,18551.0
2019-05-29 06:00:00,CME:BTC1!,8810.0,8820.0,8460.0,8755.0,1876.0
2019-05-30 06:00:00,CME:BTC1!,8720.0,9180.0,8420.0,8680.0,3303.0
2019-05-31 06:00:00,CME:BTC1!,8320.0,8615.0,8145.0,8535.0,8559.0
2019-06-03 06:00:00,CME:BTC1!,8730.0,8865.0,8385.0,8640.0,4641.0
2019-06-04 06:00:00,CME:BTC1!,8560.0,8565.0,7515.0,7625.0,11780.0
2019-06-05 06:00:00,CME:BTC1!,7525.0,7970.0,7435.0,7835.0,2851.0
2019-06-06 06:00:00,CME:BTC1!,7745.0,7915.0,7460.0,7610.0,4391.0
2019-06-07 06:00:00,CME:BTC1!,7765.0,8175.0,7740.0,8010.0,2925.0
2019-06-10 06:00:00,CME:BTC1!,7675.0,8115.0,7515.0,8010.0,3256.0
2019-06-11 06:00:00,CME:BTC1!,7980.0,8085.0,7720.0,7920.0,2537.0
2019-06-12 06:00:00,CME:BTC1!,7930.0,8340.0,7830.0,8195.0,3930.0
2019-06-13 06:00:00,CME:BTC1!,8180.0,8330.0,8070.0,8285.0,2079.0
2019-06-14 06:00:00,CME:BTC1!,8365.0,8515.0,8215.0,8440.0,2084.0
